game_id,name,no_of_reviews,percent,rates,pegi_rate,price
1128480,Nice Jumper,255,89,3,-,0
851050,Paper Dolls VR,51,64,3,-,159
1236160,The Last Archwing,0,0,0,-,499
34640,Massive Assault Phantom Renaissance,0,0,0,t,999
8581,Star Sky Trilogy,0,0,0,-,993
289260,Dreamscapes The Sandman  Premium Edition,70,78,2,-,699
1213000,In Her Eyes,0,0,0,-,999
345900,RIDE Yamaha 2015 Bike Models,15,73,2,-,399
324650,Gemini Heroes Reborn,280,77,2,t,299
439910,Risky Rescue,197,82,3,-,99
730410,Music Band Manager,333,54,3,-,799
820870,Ash of Gods  Beer for Developers,0,0,0,t,399
720240,Legend of Fainn Dynasty Battles of Beautiful Warlords,106,73,2,-,399
826420,Dark Romance Heart of the Beast Collectors Edition,9,0,1,-,999
301560,White Night,216,77,2,m,149
352430,Farlight Explorers,176,57,3,-,999
978790,Frantic Dimension,4,0,1,-,0
292350,GTGD S2 Just One Dev,0,0,0,-,499
277650,Kult Heretic Kingdoms,85,74,2,-,499
425120,Carpe Diem  Extra Package,91,96,3,e,99
647840,Ironclads 2 Caroline Islands War 1885,0,0,0,-,999
5432,The Thunder Lotus Collection,0,0,0,-,944
654020,Ben The Exorcist,0,0,0,-,599
299660,6180 the moon,334,91,3,e,399
299660,6180 the moon,334,91,3,e,399
422250,ShipLord,104,47,3,-,109
711920,Detective Case and Clown Bot in The Express Killer,0,0,0,-,999
462620,Pocket Kingdom,50,96,3,-,699
7119,Deluxe Collection,0,0,0,-,424
264400,Jacob Jones and the Bigfoot Mystery  Episode 1,0,0,0,-,499
7913,?snr=1 7 7 230 150 683,0,0,0,-,749
215258,Sleeping Dogs Zodiac Tournament,0,0,0,m,499
646530,Hop Step Sing kisskisskiss HQ Edition,0,0,0,-,499
928680,Chicken in the Darkness,0,0,0,-,249
521610,Automobilista  Brit Pack,0,0,0,-,149
1070510,Militia 2,0,0,0,-,799
615270,Star Rage VR,0,0,0,t,199
384990,Gon EChoo,65,81,3,-,99
528610,Double Dragon IV,559,63,3,t,699
1142130,They Cant Stop All Of Us,26,57,3,-,0
1096210,Mekabolt,0,0,0,-,499
3331,Logic Puzzle Pack,0,0,0,-,135
627220,Food Truck VR,16,75,2,-,119
900790,Bunny Minesweeper,0,0,0,-,299
208346,Train Simulator Class 158 DMU AddOn,14,78,2,e,899
1078520,Ghost Stories,0,0,0,-,299
34500,Light of Altair,0,0,0,-,149
667820,Farmington Tales,0,0,0,-,499
327831,Europa Universalis IV Art of War Ebook,13,53,3,t,199
362360,Pure Pool  Snooker pack,12,58,3,e,499
331450,DisneyPixar Finding Nemo,52,69,3,e,999
432130,Break Chance Memento,0,0,0,-,0
1030760,SteamDolls  Order Of Chaos  Concept Demo,95,90,3,-,0
319270,Great Permutator,55,90,3,-,0
588200,MODSORK,0,0,0,-,699
277732,Train Simulator Norfolk Southern Dash840C Loco AddOn,23,65,3,e,199
935920,Fallstreak,126,80,3,-,0
324770,eXperience 112,49,57,3,-,999
518670,Intensive Exposure,107,84,3,-,499
546650,Beat Boxer,18,72,2,-,899
586030,Shardbound,1173,76,2,-,0
1113620,Transparent Taskbar,22,63,3,-,99
866540,VR Flush,538,94,3,-,0
800050,The Great Tournament,0,0,0,-,499
327940,Dragonsphere,0,0,0,-,0
1066940,They Came From the Sky,0,0,0,-,299
833030,Hypertrain,0,0,0,-,799
1052380,Ikeda  The Scrap Hunter EP,66,86,3,e10,0
619550,Vision,0,0,0,-,0
544190,Book Series  Alice in Wonderland,0,0,0,-,499
701860,The Witchs Isle,0,0,0,-,299
434350,Moon Hunters  Soundtrack,0,0,0,e10,999
643610,Mortal Blitz,54,70,2,-,199
870390,Moonshine Maniacs  A Wild West Saga,20,65,3,-,0
914290,Welcome to Princeland,242,78,2,-,499
554810,The Wild Eternal,77,79,2,-,149
388270,Baseball Mogul 2015,0,0,0,-,499
1159510,Village Bus Driver Simulator,13,46,3,-,199
364840,N2O Nitrous Oxide,28,78,2,-,499
1257930,Zero Tolerance,11,72,2,-,119
675340,XPlane 11  Addon Aerosoft  Airport Bali,0,0,0,-,249
258744,RPG Maker VX Ace  Old School Modern Resource Pack,0,0,0,-,899
534680,Dolphin Up,0,0,0,e,299
334792,Project CARS  Pagani Nrburgring Combined Track Expansion,30,63,3,rp,399
503550,DYE,55,74,2,e,499
892630,Mojo Hanako,738,80,3,-,0
313470,Boot Hill Heroes,0,0,0,e10,899
351330,DROD RPG Tendrys Tale,0,0,0,-,599
611770,Void Source,0,0,0,-,499
545960,Wild Animals  Animated Jigsaws,98,86,3,-,0
1177110,The Sorrowvirus A Faceless Short Story,0,0,0,-,599
34630,Massive Assault,0,0,0,t,999
701080,Supersonic Tank Cats,0,0,0,-,999
756280,Deep Space Waifu FLAT JUSTICE  SOUNDTRACK,0,0,0,-,399
423600,Adelantado Trilogy Book one,0,0,0,e,0
904440,Type Defense,49,71,2,e10,0
602860,Ironclads 2 Boshin War,0,0,0,-,999
673190,AllStar Fruit Racing,90,76,2,-,0
1164000, sixstep mystery,21,90,3,-,699
739253,BattleRush  USSR Army DLC,0,0,0,-,999
441720,Anno 2205  Tundra,40,55,3,e10,119
909830,Color by Number  Pixel Draw,12,66,3,-,199
777410,EarthNight,0,0,0,e10,149
618210,Lanternium,0,0,0,-,999
6210,Vegas Make It Big,114,76,2,t,0
576800,Final Bravely,0,0,0,-,399
502410,Airport Fire Department  The Simulation,31,45,3,-,149
4906,DiRT Bundle,0,0,0,-,764
214930,BioShock Infinite Clash in the Clouds,212,67,3,m,0
959130,Dandy  Randy,0,0,0,-,899
938480,The Saviors Gang,0,0,0,-,499
302010,The Blue Flamingo,92,64,3,-,499
676130,Without Within 3,0,0,0,-,499
1043690,InvestiGator The Case of the Big Crime,0,0,0,-,499
633950,Fall of Light Darkest Edition,167,59,3,t,149
1090030,Asteroid Run No Questions Asked,0,0,0,-,599
848280,Viki Spotter Space Mission,79,100,3,-,399
995700,Jewel Puzzle Click,0,0,0,-,499
723350,Hell Shooter,72,84,3,-,99
1369400,Croppy Boy,22,68,3,-,0
677060,Into the Rhythm VR,32,71,2,-,199
862690,Kidnapper Gosh Im Kidnapped by a Pupil,41,75,2,-,0
862710,Kidnapper  Extra Content,89,100,3,-,99
612740,Bokida  Heartfelt Reunion,109,74,2,-,179
3751,Machinarium Collectors Edition,0,0,0,-,169
1228540,OUTRIDERS Hells Rangers Content Pack,0,0,0,m,599
428830,Save the Dodos,111,89,3,e,299
970,Soldier Summit Collection,0,0,0,-,649
542030,RuneSage,0,0,0,-,999
40420,Tidalis,88,71,2,-,499
13705,The Legend of Heroes Trails of Cold Steel III  Premium Cosmetic Set,0,0,0,-,296
645340,Relax Walk VR,19,47,3,-,499
919220,Destiny or Fate,108,62,3,-,799
317200,Lords of the Fallen  Monk Decipher,37,70,2,m,199
392260,Rogue Wizards,116,79,2,-,149
1239660,Formula Retro Racing,34,52,3,-,129
301360,Kill Fun Yeah,28,50,3,-,999
264020,Geekbench 3,20,65,3,-,149
457530,My Lady,126,82,3,e10,99
767360,Monster League,0,0,0,-,159
574120,Sausage Sports Club,20,65,3,e,149
928180,Shop Manager  Video Game Tycoon,54,75,2,-,0
401560,Broadside,25,48,3,-,99
528110,Tennis Elbow Manager,0,0,0,-,999
441540,JourneyQuest Season Two,78,100,3,-,299
985510,Necken,0,0,0,-,999
4708,Pinball FX3  Zen Originals Season 1 Bundle,0,0,0,-,199
833950,Risk System,0,0,0,e,999
91810,Ancients of Ooga,0,0,0,-,999
4505,Dark Tales Edgar Allan Poes Series Bundle,0,0,0,-,665
364329,FSX Steam Edition  WACO YMF5 AddOn,0,0,0,e,199
386340,MegaSphere,88,70,2,-,149
374871,LOTUSSimulator Mnchen Tram,36,47,3,-,399
402390,Hyperdrive Massacre,0,0,0,-,999
1217350,Pentasma,0,0,0,-,0
511090,The Shape Of Heart,192,84,3,-,299
916960,Skelittle A Giant Party,0,0,0,-,999
1206740,Omnify Hotspot  The Best WiFi Hotspot  Repeater,23,69,3,-,0
1253302,Mortal Kombat 11 Matinee Skin Pack,0,0,0,m,599
462920,Trove  Double Dragon Pack,69,53,3,e10,199
1141990,Elite Escape,11,72,2,-,399
1070220,Detective Kobayashi  A Visual Novel,0,0,0,-,129
1074630,Call Of Unity,104,68,3,-,99
609760,The Eagles Heir,0,0,0,-,499
719410,Magical Squash,80,91,3,-,499
1250060,Furion Chronicles,64,76,2,-,499
342480,Gunscape,1225,70,2,t,0
699080,Jakes Love Story,78,85,3,-,999
372970,Cash Out,0,0,0,-,499
283560,Munich Bus Simulator,216,48,3,-,149
241372,Europa Universalis IV Songs of the New World,26,69,3,t,199
8211,Cities Skylines  Radio Station Bundle,0,0,0,-,179
966000,Detective Sherlock Pug  Hidden Object Relaxing games,41,70,2,-,199
333260,Marvins Mittens,102,99,3,-,599
1121270,Impossible Soaring,0,0,0,-,499
316963,Su27 The Ultimate Argument Campaign,55,47,3,-,999
562280,reality,0,0,0,-,119
950370,Tactics  Strategy Master 2Princess of Holy Light,117,67,3,t,799
16020,Samantha Swift and the Hidden Roses of Athena,11,54,3,-,0
609880,Bus Simulator 16  MAN Lions City CNG Pack,0,0,0,-,599
528640,Rugby Union Team Manager 2017,90,48,3,-,399
15720,Ultimate Panic,0,0,0,-,348
222628,Train Simulator BR Class 20 Loco AddOn,12,75,2,e,199
554220,Oafmatch,0,0,0,-,599
1377330,Psychoduck,0,0,0,-,99
487770,Hoops VR,0,0,0,-,599
5508,The Exorcist Legion VR Complete Series Chapters 15,0,0,0,-,249
369700,Tanzia,0,0,0,e10,199
941410,Touhou Dreaming Butterfly,0,0,0,-,0
42140,Hamiltons Great Adventure,179,67,3,e,999
461480,Archibalds Adventures,0,0,0,-,499
589060,Trapper Knight Sharpshooter Princess,0,0,0,-,149
1032340,Gekido Kintaros Revenge,23,69,3,t,999
613210,BlobCat,0,0,0,-,999
489570,Antisphere,64,64,3,-,199
373480,1993 Space Machine,0,0,0,-,0
710120,Trivia Vault Mini Mixed Trivia 4,35,71,2,-,999
357600,Unium,205,95,3,-,199
335840,Goats on a Bridge,0,0,0,-,499
510240,forma8,0,0,0,-,999
326720,Instant Dungeon,134,85,3,-,199
15658,Graviteam Tactics Operation Blau Bundle,0,0,0,-,224
713260,Beyond the Sunset,131,96,3,-,99
777790,Final Directive,81,88,3,-,199
734580,BattleRush,15,86,3,-,0
964460,VR Rome,11,72,2,-,149
760510,Cat Burglar A Tail of Purrsuit,307,93,3,-,0
726630,Mare Nostrvm,0,0,0,-,199
525037,Watch Dogs 2  Guts Grit and Liberty Pack,0,0,0,m,299
1110720,The Last Companion,67,97,3,-,199
706390,LOGistICAL Chile,12,75,2,-,199
857460,kashicforce,0,0,0,-,0
591560,Red Death,55,81,3,-,99
222603,Train Simulator Sheerness Branch Extension Route AddOn,0,0,0,e,199
650350,Machine World 2,159,54,3,-,129
833270,Citrouille Sweet Witches,0,0,0,-,999
1043860,Glad Valakas Cyberban,105,97,3,-,299
211970,Test Drive Ferrari Racing Legends,230,54,3,e,199
483970,Directionless,59,83,3,-,99
422130,Comic Book Hero The Greatest Cape,55,45,3,-,199
1034810,Pax Romana Romulus,37,78,2,-,899
244950,Where is my Heart,0,0,0,e,799
494523,FSX Steam Edition CSA SportCruiser AddOn,0,0,0,e,199
4128,Hidden Expedition Collection,0,0,0,-,755
494523,FSX Steam Edition CSA SportCruiser AddOn,0,0,0,e,199
4128,Hidden Expedition Collection,0,0,0,-,755
433400,Kim,31,77,2,-,149
789380,Sometimes to Deal with the Difficulty of Being Alive I Need to Believe There Is a Possibility That Life Is Not Real,0,0,0,-,99
329150,Vanguard Princess Lilith,14,78,2,-,299
340370,Shades of Black,0,0,0,-,119
259410,Sneaky Sneaky,234,90,3,-,499
236730,Anomaly 2,279,78,2,t,149
289730,Kovacs Way DLC,0,0,0,m,199
747310,Hyper Knights Battles,57,57,3,-,499
349240,Edolie,0,0,0,e,999
661000,FlowThe Sliding,95,75,2,-,0
755920,CHOP,0,0,0,-,999
676240,TAURONOS,0,0,0,-,499
328510,Monsters and Monocles,60,71,2,-,149
426190,Miner Meltdown,89,67,3,-,699
598440,Roots of Insanity,260,70,2,-,699
872080,Life is Strange 2  Mascot Bundle DLC,40,60,3,m,199
255370,KickBeat Steam Edition,333,74,2,t,999
260060,YOU DONT KNOW JACK HEADRUSH,0,0,0,-,0
295196,TS Marketplace BB 1189 Krokodil Loco AddOn,0,0,0,e,109
627620,Intelligent Design An Evolutionary Sandbox,86,52,3,-,699
564810,Ticket,0,0,0,-,599
289731,Hello my name is Nina DLC,0,0,0,m,199
403780,Color Symphony 2,0,0,0,-,999
1209140,Peace Data,0,0,0,-,499
415140,PD Howler 10,0,0,0,-,119
1066430,Kwaidan Azuma manor story,14,71,2,t,249
570710,Extinction,74,45,3,m,299
455700,Big Buck Hunter Arcade,29,65,3,t,999
339840,The Moment of Silence,58,60,3,t,149
379558,FSX Steam Edition  REX Soft Clouds AddOn,51,54,3,e,999
869870,She is Mermaid,0,0,0,-,109
327980,Dragon Fantasy The Volumes of Westeria,0,0,0,-,999
434410,Moonlight,144,93,3,-,199
1179730,  Superpower Squad,0,0,0,-,0
819780,The Singularity Wish,0,0,0,-,199
4113,Hackers Bundle Hack RUN,0,0,0,-,591
335550,Cubicity,0,0,0,-,299
704480,Durak,0,0,0,-,199
347890,Goro,92,73,2,m,499
1275250,Trump and Virus,0,0,0,-,299
378580,Untamed Life Of A Cougar,108,62,3,-,149
433190,CDF Starfighter VR,86,60,3,e,299
18445,?snr=1 7 7 230 150 692,0,0,0,-,249
15833,?snr=1 7 7 230 150 692,0,0,0,-,599
436070,Nadia Was Here,0,0,0,-,119
693650,LOGistICAL Italy,0,0,0,-,999
7260,Loki,146,58,3,m,999
561360,VR Invaders,0,0,0,-,179
676960,Hotlap Heroes,0,0,0,-,799
307570,A Golden Wake,108,75,2,-,999
509770,PostCollapse,98,61,3,-,799
451880,Catch a Falling Star,194,81,3,-,99
554180,Pale Spectrum  Part Two of the Book of Gray Magic,0,0,0,-,169
230888,Awesomenauts  Ahrpl Skin,0,0,0,-,499
783200,Forbidden Clicker Party,0,0,0,-,299
711210,StepX,58,86,3,-,99
540500,Starfighter Arduxim,14,78,2,-,399
386090,Nandeyanen  The 1st Stra,0,0,0,-,199
742900,Sleeping Dawn,52,67,3,-,799
208376,Train Simulator Class 325 EMU AddOn,0,0,0,e,199
249170,DARK  Cult of the Dead DLC,14,50,3,m,599
471170,Romopolis,56,73,2,-,399
684200,Icons Legacy Edition,17,64,3,-,499
8374,Tiny Dream  Bundle,0,0,0,-,149
6375,?snr=1 7 7 230 150 693,0,0,0,-,199
923890,Yet another tower defence,91,67,3,-,199
656200,ESports Club,1295,53,3,-,899
265970,Worlds of Magic,328,40,3,-,249
849270,Soccer Nations Battle,0,0,0,-,99
1010210,The Crown of Leaves  Official Soundtrack,0,0,0,-,99
540410,Queendoom,0,0,0,-,0
645650,Chickens Madness,16,50,3,e,0
405031,Batman Arkham Knight  Riddler Themed Batmobile Skin,0,0,0,m,99
467220,Dyna Bomb,20,75,2,-,199
540410,Queendoom,0,0,0,-,0
405031,Batman Arkham Knight  Riddler Themed Batmobile Skin,0,0,0,m,99
382300,Kidnapped,196,48,3,-,299
1175640,Zombie Road Rider,0,0,0,-,499
286140,Eidolon,165,71,2,-,150
407880,Mad Nords Probably an Epic Quest,0,0,0,-,599
615670,SOLITUNE,56,78,2,-,199
573550,GoalkeepVr,0,0,0,-,399
369570,Spectra,24,62,3,e,749
1059420,5Leaps Space Tower Defense,0,0,0,-,499
93478,?snr=1 7 7 230 150 694,0,0,0,-,299
310100,Natural Selection 2  Reaper Pack,0,0,0,-,499
620040,Multiplicity,15,53,3,-,199
377190,Pale Echoes,0,0,0,-,499
1113690,Senna and the Forest,0,0,0,-,399
7519, Entertainment Forge,0,0,0,-,678
1050880,Wavey The Rocket,0,0,0,-,199
599160,Skeletal Dance Party,0,0,0,-,899
1269830,KnotBot,31,67,3,-,119
950400,Blame Him,66,50,3,-,149
1077890,Catch a Duck,37,75,2,-,499
548230,SPINGUN,58,87,3,e10,199
416110,Blitz Breaker,89,91,3,-,99
818060,Super Saurio Fly Jurassic Edition,0,0,0,e,999
818060,Super Saurio Fly Jurassic Edition,0,0,0,e,999
357670,Home Improvisation Furniture Sandbox,196,68,3,-,999
3724,The OhSir Saga,0,0,0,-,418
501050,Emerland Solitaire Endless Journey,79,75,2,-,0
759580,Injustice 2  The Atom,0,0,0,t,599
19030,Rocket Knight,86,73,2,e10,149
541240,Reds Kingdom,0,0,0,-,999
1120240,Ded Inside,0,0,0,-,299
727830,Reformers,0,0,0,-,999
847950,Yakuza Kiss,0,0,0,-,999
1100970,Dancing Girl,515,50,3,m,299
500420,SoulHunt,80,77,2,-,0
337650,Soft Body,0,0,0,e,0
304500,Rooms The Main Building,0,0,0,e,999
417200,Make Sail,35,60,3,-,199
598990,Pizza Connection,21,66,3,-,599
1101760,CRAZY DRIVER,110,83,3,-,99
521540,This World Unknown,0,0,0,-,0
781760,Trivia Vault Health Trivia Deluxe,25,72,2,-,149
1224450,My Jigsaw Adventures  Roads of Life,0,0,0,-,499
1044790,Gado Fight,63,79,2,-,699
525500,Candy Kingdom VR,18,77,2,-,599
853310,Mr Maze,0,0,0,-,399
980541,Train Simulator Sdbahn Bruck an der Mur  Maribor Route AddOn,30,40,3,e,399
316080,Parcel,110,87,3,-,499
646680,Roman Adventures Britons Season 1,0,0,0,e10,599
649890,Caliban Below,168,94,3,-,0
421810,OH RPG,210,62,3,-,299
1198700,Chained A Victorian Nightmare,0,0,0,-,599
459350,Battlesloths 2025 The Great Pizza Wars,0,0,0,-,499
558660,its always monday,0,0,0,-,199
687630,Epic Cards Battle 2 TCG,104,61,3,-,0
524280,BoRai Cho,34,70,2,m,499
610840,JASEM Just Another Shooter with Electronic Music,75,77,2,-,999
336770,Pilot Brothers 2,0,0,0,-,499
7103,Hidden Folks  Mouth Sounds Pack,0,0,0,-,143
15185,Mahjong Solitaire Ultimate Bundle,0,0,0,-,627
1155030,Minotaur  Nods route OST,0,0,0,-,699
528700,Cerdocornio,0,0,0,e10,99
302830,BLOCKADE 3D,61,63,3,-,0
340280,Cubot,188,89,3,-,199
582210,VRemin Virtual Reality Theremin,0,0,0,-,99
1275390,City Destructor,11,63,3,-,399
625780,Magic Wand,0,0,0,-,399
1013040,Planetoid Pioneers Online,50,72,2,-,999
290280,Volt,221,66,3,-,99
937891,Assassins Creed Odyssey  Legacy of the First Blade,22,31,2,m,249
583590,Arms Race  TCWE,52,65,3,-,149
242530,The Chaos Engine,199,71,2,-,999
1235750,The Sims 4 Fitness Stuff,0,0,0,t,999
1235750,The Sims 4 Fitness Stuff,0,0,0,t,999
561190,Bamboo EP,0,0,0,-,599
497970,Press X to Not Die  Special Edition Content,77,77,2,-,99
13663,Operencia The Stolen Sun  Explorers Edition,0,0,0,-,351
973170,RoboBall,0,0,0,-,699
897640,Gun Crazy,40,65,3,-,499
1085340,Flandres dream   36000 ft deep,0,0,0,-,999
454540,LuckCatchers,790,54,3,-,0
416530,Tacopocalypse,0,0,0,-,499
738610,Train Station Simulator,191,61,3,-,169
1234700,Hornet Virus Steel Alcimus II,0,0,0,-,0
917013,Groove Coaster  BBKKBKK,0,0,0,-,199
324760,Monster Truck Destruction,139,58,3,-,499
972910,Timore 6,0,0,0,-,999
457010,StarsOne,430,76,2,-,999
617450,Trollskog,31,64,3,-,119
958050,1001st Hyper Tower,0,0,0,-,119
873560,Jack N Jill DX,0,0,0,-,499
610130,UltraGoodness,134,76,2,-,0
888701,Varenje  Full Game DLC,25,76,2,e,499
842750,Galaxy Champions TV,0,0,0,-,699
13644,RISK ALL ACCESS,0,0,0,-,422
727720,Found Horror Game 11exe,28,75,2,-,399
1249880,Tiny Bunny,46,95,3,-,0
521280,Atlantis Pearls of the Deep,0,0,0,-,0
521560,The Mystery Of Woolley Mountain,22,77,2,e10,0
434068,OMSI 2 AddOn Doppelgelenkbus AGG 300,144,60,3,-,999
42810,For The Glory A Europa Universalis Game,91,70,2,-,999
305760,Redirection,88,97,3,-,399
473444,Pure Decoy Launcher 5 Pack B  Seira Miyabi Noko Mitsuki Anju,0,0,0,-,99
1172110,The Supper  PDF Art Book Supporter Pack,0,0,0,-,199
546150,Primordian,90,75,2,m,199
769410,Electromaze Tower Defense,0,0,0,-,399
363790,Egg Returns Home,406,80,3,-,99
589420,Grass Cutter  Mutated Lawns,274,89,3,-,0
589100,The Moonstone Equation,0,0,0,-,999
375030,Korwin The Game,188,81,3,-,199
876190,Football Drama,42,64,3,-,119
1087730,Iron Blade Medieval RPG,119,67,3,-,0
955580,Rise Race The Future,55,69,3,-,159
15106,Digital Exclusive Collection,0,0,0,-,340
773460, VR  Pupil Wandering VR,101,69,3,-,119
499410,VoidExpanse Pariahs Bane,0,0,0,-,499
370940,Demons with Shotguns,0,0,0,-,999
713160,After Death,50,96,3,-,139
622020,ATV Drift  Tricks,29,65,3,-,149
334100,Extreme Exorcism,0,0,0,e10,599
397970,Abandoned Chestnut Lodge Asylum,23,73,2,-,699
618690,Gorescript,0,0,0,-,0
446120,Bunker Punks,242,78,2,-,149
622020,ATV Drift  Tricks,29,65,3,-,149
38140,Farm Frenzy Pizza Party,0,0,0,e,499
222284,Star Conflict Pirate Pack  Jolly Roger,16,68,3,-,499
1100200,Chibi Volleyball,0,0,0,-,0
424040,Fragmental,0,0,0,-,499
13611,THANK YOU ALL,0,0,0,-,161
491060,League of Evil,0,0,0,-,799
404100,STEEL STRIDER,0,0,0,-,599
1063830,Dreadborne Drifters,0,0,0,-,899
356550,East Tower  Kuon East Tower Series Vol 3,0,0,0,-,899
1090560,Boy VS Genius,68,83,3,-,99
448960,I Hope,0,0,0,e10,999
15852,RPG Maker MZ Bundle,0,0,0,-,127
635060,Castle of no Escape,49,57,3,-,299
936740,Orogenesis,0,0,0,-,299
1247880, Listen to My Heart,0,0,0,-,599
840240,Mosaic Game of Gods II,13,76,2,-,0
337890,Dysfunctional Systems Orientation,0,0,0,-,499
405030,Batman Arkham Knight  1970s Batman Themed Batmobile Skin,0,0,0,m,99
448188,Train Simulator London Overground BR Class 313 EMU AddOn,24,75,2,e,199
437730,Roadclub League Racing,0,0,0,-,999
715370,Fidget Spinner Editor,0,0,0,-,99
241280,Chivalry Deadliest Warrior,1091,58,3,-,149
332830,Prelogate,70,92,3,-,399
716910,DongJin Ricehime Expansion Pack,0,0,0,-,899
625830,BattleSky VR,0,0,0,-,129
664290,The Mexican Dream,85,62,3,-,699
618070,Jet Buster,0,0,0,-,999
11687,Project Nimbus Complete Edition  Original Soundtrack Bundle,0,0,0,-,260
921730,Abberbury,0,0,0,-,999
443890,BUCK Saturday Morning Cartoon Apocalypse,0,0,0,-,999
1064860, Private Model,136,54,3,-,499
10885,SURVIVAL Full Pack Bundle,0,0,0,-,103
1123030,WHO IS AWESOME,51,90,3,-,99
529870,Microgons,56,85,3,-,0
12354,Crossroads Inn  Artisan Edition,0,0,0,-,0
448670,Pinball HD Collection,54,55,3,-,199
845150,Vietnam War PuZZles,13,76,2,-,99
357940,Telepath Tactics,77,70,2,-,149
485000,Cthulhu Realms,183,71,2,-,0
16200, ,0,0,0,-,477
335100,Dwarf Tower,170,75,2,e,99
572160,Golf for Workgroups,0,0,0,-,499
395520,Missing Translation,2879,87,3,-,0
937650,   Soul at Stake  Frozen Village,8,0,1,-,199
1097550, fantastic kingdom,0,0,0,-,299
1196670,Snooker 19 Challenge Pack,21,47,3,e,799
1004210,Pandamonia,98,94,3,-,199
1319290,Damn what was yesterday,0,0,0,-,99
290970,1849,215,69,3,-,149
923370,Cat Warfare,0,0,0,-,499
321940,Moorhuhn Tiger and Chicken,0,0,0,-,499
626580,Spellspire,0,0,0,e10,999
514890,Super Jagua,59,86,3,-,99
631810,Galactic Gallery,0,0,0,-,999
360340,JULIAAmong the Stars  Soundtrack Hintbook Untold,0,0,0,-,499
348490,Beyond Sol,156,78,2,-,999
946340,LOST CAVE,0,0,0,-,199
1113970,Little Brother Jim,0,0,0,-,599
529240,Creature Clicker  Capture Train Ascend,114,45,3,-,199
294580,Freddi Fish and Luthers Water Worries,17,76,2,-,499
558320,Among the Innocent A Stricken Tale,21,76,2,-,0
919160,Submerged VR Escape the Room,22,72,2,-,499
740400,Elevator to the Moon,0,0,0,t,999
522710,Virtual Escape The Play Room,0,0,0,-,699
974870,FIREWORK,0,0,0,-,599
1121810,Electronic Super Joy 2  Gold Edition,0,0,0,-,129
210350,Max Payne RU,116,87,3,-,0
427480,FritzChess 15,66,56,3,-,299
